0.13287878954302093 3.5696826241837364E-5 3.2004858894041854E-4 1.2686624193430142E-4 2.5746925362157955E-4 5.502625813610392E-5 3.1869850733165647E-4 1.223900521853631E-5 3.434403510210633E-4 3.61107404915943E-4 1.0810579767365559E-5 8.611869175490002E-5 4.998360609511882E-5 2.715927243177495E-4 3.12738653128623E-4 3.530337994679565E-4 3.362083463086585E-5 2.6192607290553057E-4 8.748118535006373E-7 2.0411852726495076E-4 3.2844209506114155E-4 0.0012161550596350604 4.6034654616939404E-5 2.5500146063084047E-4 4.4096411270150087E-7 3.807790368164011E-4 2.1055771060458908E-4 2.249529797011073E-4 6.435001261621432E-4 6.999723662093284E-4 
0.4435361218056932 8.766390518549736E-7 3.520467118718797E-5 1.947107773655505E-4 2.0097165824036872E-4 1.3265907573093292E-4 2.0384211621524875E-4 1.5458289776091764E-4 2.1761056059972807E-4 2.0595899372902673E-4 3.2082695660107375E-5 4.734633306280531E-6 5.79373866950113E-4 1.760504936837686E-4 1.2495723659633535E-4 9.22103282442106E-5 5.7598765129879335E-6 9.400314417031994E-5 1.3697236099153713E-4 7.876457908662341E-5 1.467844045732028E-4 1.9471534771034076E-5 3.020212664950504E-5 3.0792820508616887E-4 7.859460985911635E-6 3.8474472419445464E-4 1.7005346445561043E-4 1.248155428481758E-5 7.411474786098446E-5 2.480730090925288E-4 
0.6855385950769943 5.378937064656868E-5 2.8204775758653133E-5 1.8909996817730328E-4 2.1793394153421617E-4 2.3148093114405552E-6 1.485433903931897E-4 4.7163955037606506E-6 6.435335649576121E-4 3.8450740416046456E-4 8.101880331958205E-6 1.6832286117043031E-4 4.3293898602168384E-5 2.7509916979959767E-4 5.811085622988914E-5 9.70911227995909E-6 1.6493428984177194E-4 2.8724168528651225E-4 7.970768341216054E-5 1.1068240265918342E-4 2.4798851822356734E-4 0.0010152588506758173 9.305640849840654E-5 3.1412027740032134E-4 1.4259491479017296E-4 1.3312769812295918E-4 2.3642684283220038E-4 1.3854426393059683E-4 3.8325842351762113E-4 1.3438890960629915E-6 
0.5924042363145703 8.967075689056888E-5 1.0894018007282457E-4 2.0895180096844998E-4 2.3959920779547913E-4 1.332245026718321E-4 3.546283331035899E-4 1.9283938964306964E-4 1.7117760342327408E-5 3.6531905436114174E-4 3.8411580737788474E-5 1.7464236893937295E-5 3.354896844218453E-4 2.750986303271808E-4 5.002562217827831E-5 3.529533437513433E-4 0.0011863291449200153 1.0909075888199254E-4 1.7931197458812456E-4 2.0706293110987897E-4 2.3164955617298782E-4 1.2765449742893712E-4 1.227823854956076E-4 7.57945721804523E-5 1.0939320547467755E-5 2.2003553432707685E-4 4.594000849682924E-5 2.6998370833794386E-4 4.5325740736907975E-4 1.3991517215312073E-4 
0.46610184953553546 4.584924807853552E-5 2.6968126210935356E-4 2.373652616187395E-8 2.3054066080914116E-4 4.3490058057054287E-4 1.0978940021582351E-4 4.053690462710353E-4 9.095161854816695E-5 2.2049869230232665E-6 4.761706189497132E-5 3.1714531806659814E-5 2.6224902894266736E-5 1.4654856334041287E-5 3.0896036531971214E-4 8.738168036694405E-5 2.1867494545051746E-4 8.503696464564467E-5 3.062049168457495E-4 1.8991341575915139E-4 1.3505960043454928E-4 1.8170245392460613E-4 5.648447267710927E-5 2.715703938258592E-4 1.942247433198255E-7 5.464110703339833E-6 5.218976517561795E-5 2.019056723101614E-5 2.2759219353800435E-4 3.3273566531870534E-5 
0.5697762159091246 5.8293552350501145E-5 1.4176220930777078E-5 2.2099334572075048E-5 1.985850494168392E-4 4.619587269570697E-4 1.9697753000977785E-5 9.004604207986016E-6 3.097940944127113E-5 2.714418569604901E-5 4.966606981087444E-5 6.586543586132603E-6 4.131358569424591E-4 2.4049033805162637E-4 3.286421277994219E-4 3.517099143516471E-4 1.833391830905892E-4 3.0827137766152455E-4 4.688183114814641E-5 2.157818359014883E-4 2.3673081320282392E-4 5.82329161585405E-4 1.7198408076500495E-5 9.060812167828808E-5 3.742299494783417E-6 7.450432055123215E-5 9.423746236671048E-5 2.2593408631797014E-4 2.700434506045199E-4 9.17238275176569E-5 
0.26870635622298683 5.6299901921699E-5 1.2095230161747282E-5 1.7016421234293243E-5 3.5801298721803944E-5 4.707579086807966E-5 1.9380858085173966E-4 1.0627183599818898E-4 7.282540976171232E-4 3.5413122583755156E-6 6.236938420769414E-6 1.6652739567185693E-5 1.0016206789892834E-5 2.7219346015701384E-4 3.1910328403530157E-4 3.3071207684824866E-5 3.009151061006395E-5 4.536451452061531E-4 1.5342548901215773E-4 7.427997701125454E-5 1.471858835249414E-4 4.994050636882842E-4 1.3156569006862306E-5 2.445192132786442E-4 7.584286759608682E-7 1.5787380089988295E-5 2.5791226682463086E-4 6.09617267673379E-5 8.019966326885117E-5 7.179833343777722E-5 
0.581168514336201 5.6299901921699E-5 8.779593654708933E-6 1.7016421234293243E-5 6.189877856686921E-5 7.70490365660581E-5 1.9736583151609818E-4 1.0627183599818898E-4 6.944183425313264E-5 3.5413122583755156E-6 3.786688364093136E-5 2.0989060926277083E-5 3.771825502208454E-5 2.7219346015701384E-4 3.2152398717110597E-4 3.328072334293994E-5 0.0011671774539614116 4.439208517891278E-4 3.329026849600585E-5 7.44512435453204E-5 1.1098584303529015E-4 5.003731092733213E-4 1.321733434651428E-6 2.3775378161082015E-4 7.584286759608682E-7 2.2318876794637975E-4 6.0739824158653374E-5 6.09617267673379E-5 8.993787408173321E-5 7.134924986433775E-5 
0.4320897692607553 6.048485852121053E-5 2.7363601121485853E-4 2.1512918723533655E-4 2.3075625540442402E-4 4.207011466639199E-4 1.112145712187004E-4 2.0305746113407876E-6 4.5547106450759397E-4 7.63324866369557E-5 1.2215565587867228E-5 3.081731990377077E-5 2.201239690173036E-5 1.3570190601039177E-5 2.9769814063035707E-4 1.0165074774499266E-4 8.265397272579707E-5 8.506096511158993E-5 3.203915087951038E-5 2.907842307918717E-4 1.4840746307126471E-4 1.4152906832904042E-4 1.330018668913934E-5 2.3524474858719306E-4 8.118465529752474E-6 2.8047422983754054E-6 1.2476149465442522E-5 1.8926375567966794E-4 2.2752699649239815E-4 3.3994140811897136E-5 
0.5012434038211041 2.9017250762670838E-5 1.1941915642242067E-5 2.1689863262980264E-4 2.4867096174154812E-5 2.2754433994868383E-5 2.825187900164126E-4 3.5648001275383575E-6 1.432665324771398E-4 3.898356646395967E-4 3.1908616793158133E-5 1.7973593754868822E-4 5.686855981324496E-4 1.0403971910087888E-4 3.6320325110579725E-5 1.4173883533032138E-4 8.157977532102597E-5 2.493255247038877E-4 3.160125151996524E-6 7.632705207518591E-5 1.4851005254005163E-4 2.410371673278484E-5 4.211198802979305E-5 3.0534524848636457E-4 8.856484579949629E-5 1.3337000752477128E-4 1.3641696529997032E-4 3.7859764726984405E-6 4.1738169305157835E-4 2.3947618966779842E-4 
